url,pr,tic,title,trafic
http://webinfocenter.ru/,-1,0,"Пассивный доход в сети интернет",5
http://www.sculptura.ru/,4,40,"Фонд Скульптор",86
http://avontrade.ru/,-1,0,AVONTRADE,3
http://xalyava.2bb.ru/,-1,0,"Вся халява интернета!",117
http://himkitv.ru/,0,0,Антенны,173
http://delo61.ru/,-1,0,"Магазины Ростова-на-Дону",12
http://photoshop2012.ucoz.ru/,-1,0,"Скачать Фотошоп",42
http://patfoto-alexs.blogspot.com/,0,0,"Балаклава Сити.",196
http://ansu-3.ru/,0,0,"Агентство недвижимости по Барнаулу и Алтайскому краю",222
http://kar-art.blogspot.com/,0,0,"RETRO CARS",18
http://www.all-music.name/,1,0,"Бесплатный музыкальный портал - лучшая музыка шести десятилетий",578
http://1111.moy.su/,0,0,"Белый каталог",768
http://theflorange.ru/,0,0,"нижнее бельё florange",159
http://mbalt.ru/,0,0,Миссия-Балт,49
http://www.tvoytour.com.ua/,0,0,"Агенство лучших туров  ""Твой Тур""",4
http://launchsite.ru/,0,0,"Разработка сайтов и лендингов под ключ - Launchsite.ru",9
http://arsrealty.am/,0,0,"Ars Realty Недвижимость в  Ереване",10022
http://www.super-shlang.ru/,0,10,"Шланги ПВХ, шланги поливочные, армированный шланг",994
http://nurlat.complex-oil.com/,-1,0,"Скачать игры на телефон бесплатно",32
http://absolut-rus.com/,0,0,"ООО Абсолют Транс",82
http://www.stroimvmeste.udm.ru/,-1,0,"Группа компаний Строим Вместе, г. Ижевск",459
http://www.schwule-boys.eu/,1,0,"Schwule Boys sind immer auf der Suche nach einem Date mit geilen Männern",77
http://minuscity.ru/,3,0,"неОфициальный форум г.Минусинска",1175
http://runo.ks.ua/,3,0,"Золотое руно Таврии - проект возрождения овцеводства на юге Украины",2133
http://alter8.ru/,0,0,"ООО Альтернатива",649
http://ivanbl4.ru/,0,0,"Блог о seo",1070
http://wiena.ucoz.ua/,-1,0,"Звенигородский портал",27
http://salonabim.ucoz.net/,-1,0,"Смотреть бизнес план - бизнес планирование попов скачать.",10
http://24sms.info/,2,0,"Новости мобильной связи",9
http://www.cloth-diz.ru/,0,0,"Одежда для модниц. Последние коллекции модных Кутюрье и винтаж. Гламур и роскошн",6
http://halon.su/,2,0,"halon - сайт для друзей",8
http://detskiy-mir.net/,4,600,"ТВОЙ ДЕТСКИЙ МИР - ЗДЕСЬ НЕКОГДА СКУЧАТЬ!",60004
http://drova-les.ru/,-1,20,"Дрова берёзовые колотые с доставкой",2055
http://new.privetkupon.ru/,-1,0,new.privetkupon.ru/,651
http://vzlombelo4ek.ru/,4,0,"Трагедия белок",95
http://rakku.ru/,0,0,"Rakku - Будущее хранения обуви и ручных сумок",793
http://phot0edit.blogspot.com/,0,0,"Обработка фото online, уроки Photoshop",18
http://kinofon.info/,1,10,"Монтаж и кино",11
http://www.worldofminigames.ru/,0,0,"Казуальные игры",13
http://velorobot.ru/,1,0,"Велоробот ANE",548
http://www.sredaobitan.ru/,0,0,"среда обитания",63
http://kpolyakov.narod.ru/,3,350,"Преподавание, наука и жизнь",52703
http://serov.join.ru/,-1,0,"JOIN.RU - работа в г. Серов",8
http://www.laura.ru/,3,550,"ДС ЛАУРА / Chevrolet, Opel, Saab, Cadillac, Hummer, Suzuki, Harley-Davidson",29
http://seliger-valday.com/,-1,0,"Туристическая компания Вершина",3
http://www.designwoods.ru/,0,0,"DESIGNWOODS.RU — Изготовление и установка паркет,фасад,террас,евровагонки",16
http://www.stroyrp.ru/,0,0,"СтройРП - козырьки, навесы, теплицы",48
http://arcoh.ru/,0,0,"Группа компаний Радуга",44
http://clocks.ucoz.com/,0,10,"Фарфоровое время. Лучшие часы. Интернет-магазин",47
http://www.masterskii.ru/,0,0,"Мастерские столярные и слесарные. Работа и ремонт в мастерских.",8
http://www.lightplay.ru/,1,80,"Light Play - торговое оборудование, платежные терминалы",1318
http://www.usadba.odessa.ua/,0,0,"Ландшафтный дизвйн",8
http://rextravel.ru/,1,0,"Заказать лучшие экскурсии на Лазурном Берегу",767
http://usmproject.ru/,-1,0,"USM Project",4
http://parts.motoraid.ru/,-1,0,parts.motoraid,60
http://www.marketing-revolution.ru/,2,0,"""Маркетинг Революшен"" - маркетинговое агентство в Пензе",322
http://cbtv.ru/,3,0,"Сайт Клуба болельщиков ""Торпедо"" Владимир",315
http://humanage.ru/,1,0,"Human Age - новая эпоха человеческого капитала!",22
http://chernivtsy.eu/,3,0,"Чернівецька міска рада",14470
http://pr1de-clan.ru/,0,0,pr1de-clan,59
http://exfile.ru/,2,180,"Файлообменник ExFile",10146
http://www.2dipol.com/,2,0,"Ham radio antenna wire",712
http://www.gazeta-gorodok.crimea.ua/,2,0,"Газета ""Городок"" Симферополь",744
http://doneck.bazar-tm.net/,0,0,"BAZAR™ - Донецк",82
http://kofeman-irk.ru/,0,10,Каффекс,355
http://good4all.ru/,0,0,"Goods 4 All - Товары Для Всех",265
http://стройремонт67.рф/,-1,0,"Стройка и ремонт",19
http://school428.ru/,0,0,"ГОУ СОШ №428",7
http://coralclub.org/,-1,0,"Сайт о продукции Международного Кораллового Клуба",10
http://www.mama-best.ru/,1,130,"Товары для мам и малышей",9437
http://rifey.ru/,4,550,Рифей-Пермь,79936
http://www.simmetriya.ru/,0,0,"Лечебный массаж",50
http://bloody-games.3dn.ru/,-1,0,"Пристанище кровавых игр",12
http://medclinika.ru/,0,0,"Лечение гайморита. Кашель лечение. Гинекология и акушерство. Протезирование суставов.",28
http://www.nasvayu.net/,0,10,"Насваю НЕТ",12
http://www.alkoveikals.com/,-1,0,"Alcohol shops review",312
http://www.stroyprogress.org/,1,10,"Стройпрогресс - мелющие тела",351
http://hotturist.ru/,1,0,"Альянс Туры.ру ВДНХ hotturist.ru",439
http://fon.sp-serial.ru/,-1,0,fon.sp-serial.ru,2
http://www.ruchki.ru/,0,0,"Рекламные и сувенирные ручки с логотипом",3
http://www.kovryspb.ru/,0,0,"Магазин ковролина, паласов и ковров в Санкт-Петербурге на KovrySpb.Ru",1408
http://forum.architektonika.ru/,0,0,"Форум об Архитектуре, Дизайне и Строительстве",5937
http://www.americanec.ru/,0,0,"Интернет-магазин эксклюзивных детских колясок, игрушек и аксессуаров",21
http://sel-game.ru/,0,0,sel-game.ru,599
http://uspro.iwork.com.ua/,0,0,"Uspro - ручной сервис рассылки объявлений только украинские доски",262
http://via-craft.ru/,-1,0,"Via-craft - Комплекс игровых серверов minecraft.",6230
http://laleantiloplip.ru/,1,0,"Дом кожи и меха ""LALE ANTILOP""",737
http://more-bolgaria.ru/,2,0,"More Bolgaria- Недвижимость в Болгарии",7
http://falesti-info.blogspot.com/,1,0,http://falesti-info.blogspot.com,141
http://нпк-альфа-интех.необрокер.рф/,-1,0,"НПК «Альфа-Интех»",2
http://www.uptk-sgm.ru/,0,80,"""УПТК СГМ"" - строительство и производство металлоконструкций",237
http://doknet.su/,0,0,"Корма для животных, мясопродукция, сельхозпродукция ООО ГТК г. Санкт-Петербург",68
http://androidcafe.ru/,1,0,"Android Cafe",78
http://dezstanciya-24.ru/,0,0,"Санитарно-гигиеническая служба",3
http://astrolabe-shop.ru/,1,10,"Продажа GPS навигаторов, GPS приёмников и электронных карт России и Европы",117
http://6391563.рф/,0,0,"ЗАО Управление по РНЭФП",63
http://kinolik.ru/,1,0,"Сайт кино",84
http://www.dinskaya.ru/,1,10,"ст.Динская Краснодарского края",27
http://www.mir-stroim.ru/,0,0,"Натяжные потолки, кухни, шкафы. Дмитров, Талдом, Дубна, Москва, Лобня",40
http://knifeparty.ru/,1,0,"Knife Party",3
http://plants-vs-zombies-3.ru/,0,10,"Plants vs Zombies 3 скачать бесплатно",1255
http://sterilitas.ru/,0,0,"Бесплодие можно лечить",511
http://alexlaz.hostoi.com/,0,0,"Начинающий юрист",8
http://www.family-doctor.kiev.ua/,-1,20,"Медицинский центр Семейный доктор",609
http://www.autorinokua.com/,2,0,"Авторынок Украина - продажа подержанных автомобилей",807
http://www.doborniki68.ru/,1,10,"Производственная компания ""СИТИ-М ГРУПП""",500
http://brandume.ru/,2,0,"Брендуме - революция в резюме",68
http://elenababicheva.blogspot.com/,0,0,"Наши руки не для скуки...",20
http://girlsbeers.blogspot.com/,-1,0,"Деффочки и Пиффко",14
http://gtnews.ru/,2,0,Бизнес-новости,99
http://student-tumen.ru/,0,0,"Помощь учащимся Тюмени",37
http://videopricel.ru/,0,0,"Компания Видеоприцел",130
http://re-torrent.ru/,1,0,"Торрент без рейтинга и регистрации",8752
http://vlatantex.jimdo.com/,1,0,"Домашний декор, халаты, полотенца, коврики, постельное белье. 100% гарантия каче",39
http://daberi.ru/,2,0,"тамада ведущий Виталий Басов",325
http://www.utpg-echo.com/,-1,0,"УТПГ ЧМП ЭХО",115
http://puzankov.com/,1,0,"Фотограф Сергей Пузанков",30
http://grifon.hop.ru/,0,0,"Изделия медицинского назначения",344
http://telovdelo.ru/,1,0,"спортивный интернет-магазин, спортивные тренажеры, беговые дорожки, велотренажер",95
http://www.vkatalog.info/,0,10,"Каталог видео курсов",12
http://www.tm-kupol.ru/,0,0,"НПО ""Купол""",3
http://oszpp.ru/,0,0,"Каталог драйверов",132
http://btcent.ru/,0,10,"Центр Деловых Технологий",134
http://infostend.narod.ru/,-1,0,"Информационные стенды",37
http://www.zed-site.ru/,2,0,"Дизайн студия Z - создание сайтов, продажа сайтов, дизайн сайтов, веб",604
http://www.astraliy.narod.ru/,0,0,"Талисманы! , Нумерология! , Совместимость имен! Гороскоп",10
http://www.nokia-n86.ru/,0,0,"Nokia n86",3
http://www.souz1.ru/,0,0,"Финансово-страховой брокер ""СОЮЗ""",18
http://www.mp3-usb.ru,0,0,"Аксессуары MP3",795
http://photo.kolomna.net/,-1,0,"Фотосайт г.  Коломна",21
http://domochag66.ru/,0,0,"Центр услуг ""Домашний очаг""",34
http://www.zimsad.com/,2,0,"GLASAL - Зимние сады",1033
http://a430.ru/,-1,0,a430.ru,26
http://mirjurnalov.com/,2,0,"Мир Журналов - скачать бесплатно журналы",16415
http://vash-potolok.ru/,3,850,"ВАШ ПОТОЛОК",9011
http://parfmaniak.ucoz.ua/,-1,0,"Парфюмерия и косметика у Вероники",11
http://www.svk-pooh.nm.ru/,1,0,"Островок виртуальной жизни Poohа",12
http://tsnews.ru/,-1,0,"Твои Свежие Новости",2799
http://www.2135887.ru/,-1,0,"Вокруг Света ТК",83
http://www.msk-scr.ru/,1,0,"Московская служба коммунальных работ",3
http://testology-book.ru/,0,0,"Практическая тестология",141
http://dkz.by/,-1,0,"ОАО ""Дрогичинский комбикормовый завод""",51
http://www.avignon-band.com/,-1,0,"Группа ""Авиньон""",7
http://deolinda.ru/,0,0,"Женский интернет журнал Deolinda",1593
http://biblioteka-apsheronsk.ru/,-1,0,"Официальный сайт детской библиотеки г. Апшеронска",6
http://rezolit.com/,0,0,http://rezolit.com/,436
http://tshirtblog.ru/,-1,10,"Блог Креативных Футболок",9
http://lawdoc.com.ua/,0,0,"База юридических документов",4371
http://makler3d.ucoz.ru/,-1,0,"Недвижимость в России и за рубежом",16
http://yahta.biz/,0,0,"Яхта.biz - все о яхтах",69
http://fuja.ru/,-1,0,"Интернет Магазин WWW Интернет Магазин",2
http://krimhotel.com.ua/,-1,0,"Отдых в Орловке",15
http://baby-chaild.ru/,1,10,Ребенок,18409
http://qsatis.ru/,0,0,QSatis-art-мастерская,10
http://www.saharniydiabet.ru/,1,0,"Сахарный Диабет.ру",4209
http://алмазное-сверление-самара.рф/,0,0,"Алмазное бурение - Самара",57
http://taxeq.ru/,0,0,"TAXEQ Consulting",25
http://peugeotlab.ru/,0,0,"Автомобили Peugeot",3
http://std-information.ru/,0,0,"std-information.ru - рынок недвижимости",10
http://www.fotonn.narod.ru/,-1,0,"FotoNN-любительская фотография",15
http://www.oturanbilge.com/,0,0,"Oturan Bilge",14907
http://avto-bazar.info/,1,0,"Авто Базар Инфо",10
http://servisplus154.ru/,0,0,"Оборудование и комплектуюшие для общепита",33
http://ukrslides.com.ua/,0,0,"Освітня скарбниця",55997
http://www.aludeco.ru/,0,0,"Изготовление образцов отдел ALUDECO",6
http://otmechayu.ru/,0,0,"Поздравления, сценарии праздников, тосты, открытки",96
http://our-pets.info/,0,0,"Our-Pets - портал о домашних питомцах",10
http://www.auto.kazancity.ru/,1,0,"ООО ""КамАЗагросервис"" - официальный дилер ОАО ""КАМАЗ"".",11
http://pegast.nm.ru/,-1,0,"Туристический портал: путешествия, туризм, отдых, поездки",3
http://kinoonlain.org/,2,10,"Новые фильмы онлайн 2012-2013 г смотреть бесплатно в HD качестве",18796
http://deathcoder.ru/,1,0,"Death Coder - CodeCraft == itself is power",5944
http://beznal-service.ru/,0,0,"Компьютерное обслуживание организаций",86
http://petrovskiy.at.ua/,1,0,"Альтернативні енергозберігаючі технології",198
http://www.paykaforum.ru/,0,0,"Форум о паяльном оборудовании",1288
http://diss-cs.at.ua/,0,0,"Игровой портал",241
http://www.fermipan.ru/,-1,0,"Дрожжи Fermipan (Фермипан). Компания Голландские пекарные ингредиенты.",5
http://resheniemeopt.ucoz.com/,-1,0,"ГДЗ по Химии 9 скачать - задачи по электрохимии с решениями.",18
http://domesp.ru/,0,0,"Недвижимость в Испании купить",111
http://vipvuz.ru/,0,0,"Дипломы и научные степени с проводкой",105
http://allvar.ucoz.ru/,-1,0,"Мир софта и казуальных игр",640
http://www.passeport.ru/,3,0,"Паспарту - оформление загранпаспорта",704
http://phuket-wedding.ru/,0,0,"Свадьба на пхукете",5
http://eliza66.ru/,-1,0,"СТУДИЯ КРАСОТЫ «Е 'Лиза»",117
http://telemok.ru/,0,0,"Случаи и истории из жизни",4
http://si-mebel.ru/,0,0,"Си-мебель.ру - интернет-магазин мебели.",145
http://sotvorimvmeste.ru/,1,0,"Сотворим вместе",3680
http://ookb.narod.ru/,-1,0,"Оренбургская Областная Клиническая больница №1",37
http://sammas.ru/,0,0,"SammaS - Сам мастер. Все о стекломатериалах.",728
http://www.lopuhi.com.ua/,1,20,"Лопухи в поисках адреналина",19
http://www.remont-gorenje.holodilnikov.msk.ru/,-1,0,Горенье,77
http://glazovclub.ru/,0,0,"Glazov Club",1063
http://eko-srub.ru/,0,0,"Срубы для дома и бани.",9
http://www.doshkolnichki.ru/,-1,0,"Воспитание Дошкольников",3
http://bowliz.ru/,0,0,"Боулинг изнутри. Форум механиков боулинга,  полезная информация для клубов",168
http://artculture.tj/,4,0,"Календарь культурных событий",174
http://digiz.ru/,3,0,"Социальная сеть владельцев гаджетов",840
http://safari-r.ru/,1,0,"Продажа щенков, Сибирские хаски, Аляскинский маламут, Акита ину, Западно сибирск",342
http://www.herballand.ru/,0,10,"Herballand - Аксессуары, Бонги, Чай",169
http://vancuver.in/,0,0,"Эксплуатация автомобиля для тех, кто за рулем.",390
http://zarabotok-v-internet.com/,0,0,"Заработок в интернет",238
http://zemclub.ru/,0,0,zemclub.ru,6231
http://cepik.blogspot.com/,-1,10,"cepik Dot Com",17
http://www.metakomsec.spb.ru/,1,60,"Метаком Северо -Запад - домофоны, системы контроля доступа",2397
http://fordxyet.ucoz.com/,-1,0,"Руководство ЗИЛ 130 - Рено Сандеро руководство по эксплуатации.",13
http://www.oleginvest.ru/,0,0,"Грани жизни, бизнеса и инвестиций",30
http://best-soccer.ru/,2,0,"Лучшее о футболе",6
http://www.spdfund.org/,3,70,"Фонд развития межсекторного социального партнерства",231
http://validatory.ru/,1,0,Валидаторы,651
http://ckgranit.ru/,0,10,"ООО СК Гранит - нерудные материалы, щебень, песок, бетон - продажа и доставка",1412
http://www.teplahata.com.ua/,2,30,"Teplahata.com.ua - Интернет магазин теплотехники, сантехники в Киеве.",12337
http://www.поискответов.рф/,0,0,"Поиск ответов на ваши вопросы",9
http://wowzerg.ru/,0,0,WoWZerg,9
http://www.soloviews.com/,2,0,"Фотогалерея «Соло Views»",46
http://seehd.net/,0,0,"SEEHD фильмы онлайн, hd films online, online, смотреть фильмы бесплатно",337
http://deti.taminfo.ru/,2,0,"Центр Ради будущего, Тамбов",285
http://open-air.kz/,-1,0,"Open Air",7
http://kineshmagirls.com/,0,0,"Сайт знакомств - KineshmaGirls.Com",41
http://www.ameno.ru,5,2800,"МАГИЯ,гадания, мужчины, рецепты, личная жизнь, дети на AMENO",21
http://visavis22.ru/,-1,0,Vis-A-Vis,269
http://sponsory-platyat.ru/,-1,0,"Заработок в интернете. Эконикс.",3
http://www.malahai.ru/,0,0,"Интернет - магазин подарков малахай",3
http://svdelo.com/,2,0,"Идеи малого бизнеса с нуля",512
http://razvitie-73.ru/,0,0,"Областное государственное бюджетное образовательное учреждение для детей, нуждаю",80
http://vgorodke.com/,-1,0,"Удивительное рядом",122
http://www.s-32.ru/,0,0,"Стоматологическая клиника Studio 32 г. Краснодар",5
http://drhitmangroup.ucoz.ru/,-1,0,"DrHitmanGroup-портал игровых новостей",20
http://vidstrahovaniya.net/,0,0,"Виды страхования",5
http://www.gpsbelarus.com/,2,0,"GPS Беларусь",12
http://www.gecechat.net/,3,0,gece,4
http://parkcraft.ru/,0,0,PARKCRAFT,30
http://osradio.ru/,4,1500,"Первое Осетинское Радио",22288
http://belkreativ.ucoz.ru/,1,0,Креатив,856
http://134.su/,2,30,Волгоград,3057
http://www.tophouse.ru/,3,2500,"«ТОП ХАУС - Лучшее для загородного дома» - Санкт-Петербург - (812) 324-60-70",136094
http://prowedding.com.ua/,1,20,"Эксклюзивные свадебные фильмы и свадебное фото",2969
http://orenburg-news.ru/,0,0,Оренбург-news,82
http://mebelkukol.ru/,0,0,"Мебель для кукол",202
http://www.strnet.ru/,2,40,"Южный Урал - регион предприятия и сайты",471
http://chayka-audit.ru/,0,10,Чайка-аудит,799
http://uzru.uz/,1,0,"Общество дружбы Россия - Узбекистан",199
http://www.hotheadlines.ru/,0,0,"Достопримечательности и туристические места мира",152
http://avbiz.ru/,0,0,"АвбиZ, Агентство интернет-проектов",6
http://www.antigla.ru/,0,0,"Вязание спицами, вязание крючком",127
http://franke-moscow.ru/,0,0,рунет,198
http://www.eduplan.ru/,0,0,"EDU Plan - План образования",16302
http://salernoponteggi.ru/,0,0,salernoponteggi,10
http://mustyle.ucoz.ru/,-1,0,"MUStyle - музыкальные стили",26
http://kristall-saratov.ru/,3,300,"ХК Кристалл (Саратов) - официальный сайт",6003
http://info-asterix.ru/,0,0,"Успешный Партнер",752
http://gruzotakci.ru/,0,0,"Вип груз",42
http://all-docs.com/,0,0,"Законодательные акты",3348
http://www.kraski-detstva.ru/,1,0,"Красноярский детский портал - Краски детства. Детский портал для Пап, Мам и люби",152
http://decker.no-ip.org/,-1,0,"Fidonet-54 Internal Forum",34069
http://www.giznbezproblem.com/,0,0,"Жить легко",346
http://sisentiakit1972.nm.ru/,-1,0,http://sisentiakit1972.nm.ru,71
http://www.beremavto.ru/,2,0,"Берем Авто",221
http://www.cs-solutions.ru/,0,0,"Платформа быстрого построения систем автоматизации предприятий",7
http://shantobe.narod.ru/,1,0,"шантобе, шантобе в интернете, шантобинцы, фотографии шантобинцев шантобе, рудник",181
http://www.compustol.ru/,0,0,"компьютерные столы",55
http://www.elena.kiev.ua/,1,10,"Свадебный фотограф Киев",53
http://denas-centr.neobroker.ru/,-1,0,"ДЭНАС-Центр, торговая компания, представительство в г. Кемерово",2
http://николас.com/,0,0,"Николас Мебель",11
http://joomlasites.ru/,2,0,"Создание сайтов под ключ",7
http://mcenter.su/,2,0,"М ЦЕНТР | Запчасти BMW Porsche + performance",499
http://taraiupak.ru/,0,0,"ООО ПКП Тара и Упаковка",293
http://yarkii-svet.ru/,-1,0,"Лампы,Лампочки в Подольске, Лампы в Подольске,автомобильные лампы,светодиодные",18
http://www.plafen.com/,3,325,PLAFEN,7
http://www.1plus1.ua/,5,1800,"Официальный сайт канала 1+1",558
http://rjjcha4000.taba.ru/,-1,10,фешн-sity,206
http://zastroyschic.ru/,-1,0,"Застройщик.ру - online-сборник строительных статей и информационных материалов",13
http://stm-1.blogspot.com/,-1,0,"Волокно Оптический кабель",61
http://onlain.ws/,1,10,"Смотреть фильмы онлайн бесплатно без регистрации в хорошем качестве",35263
http://teks-centre.ru/,0,0,"Ткани специального и технического назначения, крашение и заключительная отделка.",338
http://remont-kvartir-krasivo.ru/,0,0,"качественный ремонт квартир",135
http://mfua.ucoz.ru/,0,0,"Московская Финансово-Юридическая Академия",126
http://www.aswaro.ru/,0,10,"Агентство А - хрусталь Сваровски, картины Swarovski",160
http://fantasy-life.ru/,-1,0,"Interlude PvP lineage2 server",13
http://git-perm.ru/,0,0,"ООО ГИТ",97
http://olenium.com/,0,0,"Олениум - развлекательный сайт для умных",55
http://www.schoolgarden.ru/,-1,0,"Школа ""Практическое садоводство""",177
http://www.oknavkurske.ru/,1,10,"ООО Фагот",10
http://gazeta.ru/weather/,-1,23000,"Газета.Ru: Погода",14
http://turb190.livejournal.com/,1,0,"Журнал боев World of Tanks",19
http://uyutnyjdom.com/,1,0,"Журнал Уютный дом",109
http://officials.com.ua/,0,0,"Новини України, політики України",1063
http://premium-style.ru/,0,0,"Рекламное агентство ""PRemium-Style""",12
http://svetikar.ru/,0,0,SVETIK,518
http://emproject.ru/,-1,0,"Компания ЭстетикМедПроект",128
http://www.ardzo.com/ru/,2,10,"Группа Ardzo - разработка сайта, услуги PHP-программиста",292
http://maximic.ru/,0,0,"Смотреть онлайн фильмы в MAX качестве на MAXimic.RU",58
http://master-102.ru/,-1,0,"Компания Мастер-Про",9
http://cons-practica.ru/,0,0,"Центр сопровождения бизнеса ""Консультационная практика""",224
http://seasupply.ru/,0,0,"МорСнабСервис - шипчандлерские услуги / снабжение судов в Туапсе",118
http://www.fabrikakb.ru/,1,0,"Фабрика интерьера КБ.Дизайн,мебель,оборудование,строительство.",330
http://hostelmos.ru/,1,0,"Хостел в Москве",3170
http://www.umalauto.ru/,2,10,Юмал-Авто,666
http://workbux.info/,-1,0,workbux.info,6
http://www.milkplant.ru/,0,10,"Молочная продукция",12
http://www.novatour.ucoz.ua/,0,0,"Турфирма Novatour Донецк",9
http://worldofcheats.clan.su/,-1,0,"Мир читов - читы для warface",210
http://ack-group.net/,-1,0,АСК,59
http://www.minmat-reverberi.com.ua/,0,0,"«Мінмат Ревербері» - теплоізоляційні та звукоізоляційні матеріали",147
http://dokolumba.ru/,2,0,"Америка до Колумба. Доколумбовы цивилизации индейцев",10
http://melekino.org/,1,0,"Отдых в мелекино",6
http://online-gamerguru.ru/,0,0,"Лучшие браузерные игры и многие другие",3
http://remontlegko-sv.ru/,0,0,"ремонт отделка",12
http://www.bogatirev.net/,3,0,"Дизайнер web2.0. Максим Богатырев. Портфолио.",52
http://www.kursys.ru/,0,0,"Продвижение и реклама сайта",7
http://www.how-to-forex.ru/,0,0,"Как заработать на Форексе",6
http://www.vizus1.ru/,2,30,"Центр микрохирургии глаза ""ВИЗУС-1""",4
http://sinai.ru/,3,240,"Sinai–Services. Дайвинг на Красном море. Обучение дайвингу.",1418
http://sunmark.ru/,-1,0,"Интернет-магазин детских товаров SunMark.ru",5
http://texnovolga.ru/,0,0,texnovolga.ru,5
http://webpensioner.ru/,0,10,"Интернет и Пенсионеры",720
http://vstroyki.com/,0,0,"Строительный портал",283
http://www.coldpole.ru/,0,10,"Кондиционеры, Вентиляция, Обогреватели: Полюс Холода - Мы создаем мир комфорта.",433
http://wsocial.ru/,2,0,"Разработка социальных приложений",261
http://www.faktijizni.ru/,1,0,"Факты нашей жизни",14
http://www.screens.name/,0,0,"Обзоры кинофильмов",279
http://www.dating.az/,3,0,"Dating.Az - Великолепный, красивый и удобный сайт знакомств.",4683
http://www.antikwariat.at.ua/,0,0,"Куплю дорого антиквариат - достойная оценка, справедливая оплата.",77
http://psihodelika.clan.su/,0,0,Психоделика,4680
http://www.finans-grupp.ru/,0,80,ФинансГрупп,1125
http://sibsoft.do.am/,0,0,СибСофт,116
http://adlife.do.am/,0,0,"WELCOME TO ADLIFE",59
http://zagad-home.ru/,2,0,"Загадочный Дом - резиденция мистера Икс",14
http://babybuggies.ru/,1,0,"БэбиБаггис - интернет магазин колясок",130
http://liga-dnepr.org.ua/,0,0,"Официальный сайт Лига Днепр",231
http://oilr.ru/,3,0,"Нефтепереработка и нефтехимия. Анализ нефтепродуктов - Справочная информация",270
http://berlev.info/,0,0,"сайт Бер Левина",887
http://vedischev.ru/,0,0,"Детский и семейный фотограф Ведищев Павел",41
http://mlasertag.ru/,2,30,"Лазертаг. Организация лазерных боев в Москве.",2039
http://stilvizag.ru/,0,0,"Салон Красоты Стиль-Визаж",311
http://www.chillersrent.ucoz.ru/,-1,0,"Холод напрокат - Сhillersrent.ucoz.ru, аренда чиллеров на любой срок",9
http://www.domofon-volsk.narod.ru/,0,0,domofon,34
